,latent_mean_0,latent_mean_1,latent_mean_2,latent_mean_3,latent_logvar_0,latent_logvar_1,latent_logvar_2,latent_logvar_3,Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i},Gaussian_latent_var_feature_{i}
681,0.8228416,1.2010888,-0.79521364,-1.147869,-2.0850494,-1.0685351,-0.4983435,-0.9216803,0.7533815,0.88170874,-0.6162075,-1.0437291
682,-0.083741605,0.2907568,0.37724298,-2.256448,-2.722628,-1.1431407,-0.55182356,-1.1252097,-0.27277333,0.2743789,-0.35658437,-2.53011
683,0.17875761,1.0055147,-2.1429768,0.3074286,-2.5562932,-0.81891024,-1.1559463,-1.3923268,0.36504287,0.87271994,-3.3567352,0.8939916
684,0.17912334,-0.7841521,-0.7566665,0.4577117,-2.4913855,-0.7523412,-0.97348714,-1.4599788,0.37562892,-0.40042168,-1.791611,0.9326318
685,0.6090626,-0.45741308,-0.10398644,0.8524211,-2.2093349,-0.55133986,-0.82167125,-1.3286777,0.7542871,-0.08796713,0.7250661,0.6967325
686,0.6776609,-1.0061457,0.36663097,0.07720433,-2.1336908,-0.62949264,-0.6655859,-1.1843184,0.8924679,-0.5197083,0.41788414,0.09183753
687,1.0044849,-0.17473795,-0.5030227,1.5723101,-2.018975,-0.2625194,-0.784328,-1.1196,1.4013809,0.25739634,-0.7962792,0.8753202
688,1.1346867,-0.06558953,-0.9573961,0.47063154,-1.8574388,-0.47591773,-0.65309805,-1.014905,1.155276,-0.4219247,-1.1355354,0.62552994
689,1.2253654,-0.023477122,-0.2075569,-0.64650685,-1.7550838,-0.6454526,-0.3804207,-0.8384843,1.0986553,0.05129703,0.04534158,-0.95550275
690,0.43707865,-0.26545197,-1.0979483,-0.26113045,-2.2611988,-0.8542768,-0.7853776,-1.1919273,0.7977721,0.047355115,-1.3946714,-0.7218851
691,0.05987948,0.39151496,0.29743022,0.5143046,-2.6264749,-0.87713367,-0.9217483,-1.5651563,-0.18394916,-0.06982267,-0.1897046,0.8549337
692,-0.32483196,1.0405444,-1.1394622,-0.56160235,-2.8266695,-1.0281411,-1.0653833,-1.5167232,0.12407112,0.10491413,-0.43500155,-0.7328061
693,-0.0003362298,0.23531686,-1.1804259,1.0366157,-2.6348271,-0.7567873,-1.049847,-1.6677629,0.044339057,0.18508005,-0.33623803,1.5646732
694,0.7481466,-1.1448252,-0.8240784,-0.2736137,-2.065282,-0.6754253,-0.71898127,-1.0432134,1.6558717,-0.61168987,-0.69061404,-0.3069041
695,0.87965065,0.3662547,-0.23901469,0.48185217,-2.0104384,-0.572345,-0.6381587,-1.1573502,0.8637576,0.24004081,0.0021568686,-0.63326275
696,0.9441413,-1.300841,-1.065979,-0.20582269,-1.9320095,-0.61286,-0.70547724,-0.97068304,0.08826268,-0.32372636,-1.3006212,0.38604617
697,0.99323314,-0.55020845,0.13984972,1.1871626,-1.9875115,-0.34734094,-0.71171594,-1.1232274,0.57234627,0.51991475,-0.056738153,1.4605536
698,1.5311267,-1.0371832,0.048193157,-0.22136088,-1.5842985,-0.45973203,-0.39425704,-0.80562854,1.2293906,-1.4380912,1.4208043,0.61365366
699,0.17815417,-0.1823066,0.040880978,-0.15617983,-2.4750037,-0.8448392,-0.7675759,-1.377814,0.8467954,-0.074758366,0.067998745,0.004766986
700,-0.82915545,-0.15694426,-0.74008614,-0.26724327,-3.1347182,-0.71746147,-1.0287938,-1.7265302,-0.74519885,-0.4398679,-0.4338458,-0.21235746
701,1.4928613,0.18960233,-0.28276592,-0.11588557,-1.6261111,-0.47684175,-0.3727251,-0.83281344,1.6810985,0.8442481,0.49483144,-0.46135283
702,0.49990517,-0.9971848,-0.8082271,-0.7365318,-2.2453399,-0.8049246,-0.7112356,-1.069214,0.60236996,-1.1161383,-0.48067048,-1.4104154
703,-0.13776815,0.048627317,-1.6833267,0.9420702,-2.7261624,-0.82165927,-1.1601517,-1.7282937,0.008694738,-0.7865342,-2.1297402,0.55386794
704,0.9331097,-0.05784239,-0.2464624,0.0698987,-1.9430859,-0.6022831,-0.58146083,-1.0577343,0.79659647,0.7046546,0.121091455,0.03568743
705,0.1651761,-0.3466199,-2.2290413,0.75597775,-2.5775883,-0.8264855,-1.2419723,-1.5551599,-0.3439477,-0.38635382,-1.7530732,0.35511562
706,-0.32859695,-0.20017307,-0.28785676,-1.9713873,-2.8808432,-0.9911498,-0.77706945,-1.2570002,-0.17418888,-0.3934068,-0.36710316,-2.922291
707,0.5940638,-0.32608354,0.031154573,0.7961236,-2.224646,-0.58188593,-0.8111721,-1.3468081,0.022773385,-0.7719532,-0.39487198,1.0564547
708,-0.61384153,-0.39268267,0.19836217,-0.25345582,-3.0709517,-0.79941934,-0.95741343,-1.68558,-0.40270025,-1.2502835,-0.5748234,0.04407698
709,0.42721993,-0.45355624,-1.8692379,0.24743094,-2.3314044,-0.7883011,-1.0047828,-1.2924416,0.5231106,-1.8466771,-0.98822045,0.76935655
710,0.8197072,0.21557431,0.98256546,1.4123697,-2.2037027,-0.38028806,-0.7443574,-1.2093091,0.99419105,0.49154586,0.75529855,0.4938857
711,-0.5611461,1.5129446,-1.3064246,1.5952108,-2.993352,-0.7626281,-1.0903822,-1.9257549,-0.58692795,1.0464103,-1.1396745,1.5252045
712,0.19858682,-0.019104734,-0.4252661,-0.9255739,-2.4520066,-0.96847,-0.6847663,-1.2058161,-0.09855819,0.101763256,-1.5433357,-1.40357
713,-0.35395172,1.0710044,-2.451215,0.051446453,-2.8901803,-0.7693406,-1.4303006,-1.5770094,-0.55168676,1.7701057,-1.9893533,-0.1635045
714,0.81605715,0.48125494,-1.5484662,0.8257518,-2.1022944,-0.5301525,-0.8341551,-1.1837802,0.7446984,1.4806635,-0.80383265,0.63917124
715,-0.48072407,-0.6818649,-0.0970127,-1.4355565,-2.9707606,-0.8227695,-0.811725,-1.4135214,-0.48824558,-0.11699766,-0.31077224,-0.9670361
716,0.19874823,-0.01767297,1.4372628,1.0201571,-2.5979514,-0.76676184,-0.87970406,-1.5585811,0.78789264,0.078295425,1.6933159,0.40775114
717,0.28670633,0.75891715,0.4633165,-1.0998164,-2.4018993,-1.111475,-0.50705695,-1.1669477,0.16974322,0.7538312,1.1385384,-1.3576276
718,0.4147238,-0.8847402,1.1169574,-0.61760604,-2.3577666,-0.76795006,-0.55606616,-1.1935503,0.35352978,-0.71137655,3.0188298,-0.10858071
719,-0.35022312,-0.22022946,0.6981916,0.33165842,-2.9166834,-0.8231652,-0.9512514,-1.6869023,-0.15107465,-0.72463864,2.3474116,0.30535895
720,-0.19235665,-0.7592693,0.5807634,0.38402534,-2.823313,-0.7762514,-0.971534,-1.6297321,-0.2142496,0.28450066,0.94228643,0.75579524
721,-0.15612051,0.99085784,-1.7306466,0.7364717,-2.762909,-0.7901913,-1.1891303,-1.6505364,-0.5946188,1.4471302,-1.5795814,0.20774078
722,0.28447932,1.786552,-1.3665795,-0.78576773,-2.4458933,-1.2747753,-0.8441379,-1.197607,0.2831499,1.2712615,-2.010704,-0.6790094
723,-0.25135767,1.126999,-1.2272294,0.2169423,-2.8117623,-0.91887295,-1.1053408,-1.6214037,0.01969719,1.8090078,-2.1377845,0.20540985
724,0.20900387,0.05964695,0.74867254,0.6773846,-2.5419252,-0.7870069,-0.88682747,-1.5325439,0.0616062,0.9590701,1.0415998,0.9435363
725,0.61572534,-0.841829,0.3619836,1.0442785,-2.2364311,-0.502596,-0.8491721,-1.3122559,0.4425937,-0.83545107,-0.30326378,1.2668297
726,0.22195607,1.6823927,-1.0511701,0.24111587,-2.521848,-0.93860495,-0.88100827,-1.4123089,0.4062221,1.5709432,-2.0827103,0.95557547
727,-0.17901483,-1.1199696,0.8706221,0.42086822,-2.837245,-0.75698215,-0.975201,-1.6203835,-0.26267618,-0.35714477,-0.103832245,-0.76756305
728,0.8290474,0.37703156,-1.2300236,0.29022366,-2.0522346,-0.6477073,-0.7293217,-1.1060159,0.5250539,0.7527379,-0.38490415,-0.17186555
729,-0.65498316,-0.04000394,0.34713095,0.6480943,-3.0955954,-0.840012,-1.0532606,-1.8391511,-0.5802753,0.004930403,1.1809876,0.9484147
730,1.0493,-0.29457825,-1.7625225,1.205733,-1.9972396,-0.3914588,-0.8583164,-1.0644068,0.6067984,0.10663304,-2.1082413,1.7423551
731,1.0417602,-0.06594901,-0.7565221,1.2109758,-1.9695891,-0.33726755,-0.749324,-1.0849729,0.93819267,-1.1946067,-0.80161726,1.6385595
732,0.15513211,-1.5315989,-0.6301704,-0.03221053,-2.5434008,-0.72581077,-0.94800603,-1.3621414,-0.1656746,-1.8882701,-0.6439947,0.3714553
733,1.1756933,-0.2604472,-1.1263301,1.536172,-1.920992,-0.2207362,-0.79249555,-1.006221,1.2445654,0.22402474,-1.8200964,0.3913591
734,0.92147464,-0.8679511,-0.528681,0.83200127,-2.0050106,-0.43937075,-0.77291465,-1.123712,1.1578774,-1.2056141,0.06821495,1.3608463
735,-0.41318974,0.9046151,-0.33165663,-0.25876588,-2.92839,-1.0636212,-0.95854384,-1.643558,-0.32834762,1.012271,-0.024885595,-0.20033213
736,0.043634713,-1.5411845,0.7832363,0.36748576,-2.69743,-0.7190229,-0.96632445,-1.5254248,-0.24853739,-2.2019024,1.2656859,1.1411765
737,0.2943756,-0.82185596,0.29927593,-1.1618321,-2.4172478,-0.8449867,-0.5831258,-1.1119024,0.24088025,0.394085,1.0145028,-0.7845789
738,0.97760767,0.05846046,1.039808,0.77326757,-2.0215235,-0.4519974,-0.5754982,-1.1234686,1.1936014,-1.6279746,0.35345095,0.67172
739,-0.19381225,-0.24855407,-1.0506804,-1.5005308,-2.760219,-0.9377731,-0.9064734,-1.2501013,0.08422229,0.6394973,-0.40364158,-1.5622404
740,0.61927265,0.61104363,-1.2279477,-0.09795822,-2.1917465,-0.85576993,-0.7410027,-1.1374042,0.84178734,-0.19527537,-1.5307913,-0.6687802
741,0.8535419,-0.91726834,-1.3272791,0.4816934,-2.0359774,-0.5555739,-0.8380275,-1.1271627,0.44543436,-1.0781821,-1.6736642,-0.080842674
742,-0.08702201,0.75703055,-0.7433756,0.05245821,-2.6698725,-0.9531708,-0.924129,-1.5302482,-0.24110204,1.1828523,-0.4510093,0.6131913
743,-0.2753478,1.4990867,0.44836444,1.5531591,-2.9210374,-0.914152,-1.0882858,-1.8188399,-0.25113145,1.4769541,1.0129209,0.95237905
744,0.06121272,-0.009909406,-0.22689176,1.2961581,-2.6355224,-0.71503806,-1.0396551,-1.6259251,-0.36940512,0.2987433,0.6569825,0.655037
745,0.96298975,0.14038886,-0.6752607,0.2475634,-1.940346,-0.5752256,-0.6331528,-1.0620816,1.0825399,-1.105304,-1.3162953,1.6237421
